Customer ID,Unnamed: 0,Total_Orders,Total_Profit,Sales,Avg_Discount,Segment,Region,Furniture_Profit,Technology_Profit,Office_Supplies_Profit,Multi_Category,has_furniture,has_technology,has_office,Customer_Group,First_Category,Acquisition_Date,Cohort_Year,Last_Order_Date,Months_Since_Acquisition
KL-16645,434,29,806.855,14175.229,0.1999999999999999,Consumer,Central,-363.4445,497.4137,672.8858,2,0,1,1,Other,Furniture,2014-07-25,2014,2017-11-13,40.233333333333334
KM-16225,435,19,635.1057000000001,2260.958,0.0210526315789473,Corporate,East,228.9094,116.0238,290.1725,3,1,1,1,All Three,Office Supplies,2015-07-06,2015,2017-12-16,29.8
KM-16375,436,20,973.7902,5620.186,0.1399999999999999,Home Office,South,-93.70379999999997,778.553,288.941,2,0,1,1,Other,Office Supplies,2014-07-20,2014,2017-11-04,40.1
KM-16660,437,9,91.1391,453.538,0.0444444444444444,Consumer,South,3.1382,36.1656,51.835300000000004,3,1,1,1,All Three,Office Supplies,2014-12-22,2014,2017-12-15,36.3
KM-16720,438,28,745.7685,4909.472,0.0892857142857142,Consumer,West,-69.18430000000001,505.15880000000004,309.794,2,0,1,1,Other,Office Supplies,2014-03-30,2014,2017-12-02,44.766666666666666
KN-16390,439,17,-151.1518,2617.272,0.2176470588235294,Corporate,West,-172.7202,-16.125699999999995,37.6941,1,0,0,1,Other,Technology,2014-12-02,2014,2017-12-11,36.833333333333336
KN-16450,440,8,114.3083,2171.962,0.28125,Corporate,South,94.275,135.91219999999998,-115.8789,2,1,1,0,Furniture + Technology,Technology,2014-04-12,2014,2017-11-08,43.53333333333333
KN-16705,441,15,329.76250000000005,2280.58,0.12,Home Office,West,250.305,44.3866,35.07090000000002,3,1,1,1,All Three,Office Supplies,2014-03-02,2014,2017-09-23,43.36666666666667
KS-16300,442,4,0.1109999999999988,88.472,0.275,Corporate,West,0.0,1.6776,-1.566600000000001,1,0,1,0,Other,Office Supplies,2015-01-13,2015,2017-03-10,26.233333333333334
KT-16465,443,14,254.0032,3057.1,0.2285714285714286,Consumer,West,91.2128,13.1956,149.59480000000002,3,1,1,1,All Three,Furniture,2014-09-08,2014,2016-12-04,27.266666666666666
KT-16480,444,13,194.0671,4642.088400000001,0.1476923076923076,Consumer,East,-170.422,293.993,70.4961,2,0,1,1,Other,Office Supplies,2014-03-10,2014,2017-09-21,43.03333333333333
KW-16435,445,10,1756.135,4416.5199999999995,0.11,Consumer,East,139.76319999999998,1609.8412,6.5306,3,1,1,1,All Three,Technology,2015-08-24,2015,2017-09-25,25.433333333333334
KW-16570,446,5,107.927,449.096,0.04,Consumer,South,42.0804,41.535,24.3116,3,1,1,1,All Three,Office Supplies,2014-09-30,2014,2015-11-20,13.866666666666667
LA-16780,447,26,2059.1199,8673.222,0.1153846153846153,Corporate,Central,1146.4878,564.3797,348.2524,3,1,1,1,All Three,Office Supplies,2014-04-29,2014,2017-07-29,39.56666666666667
LB-16735,448,3,18.6507,50.188,0.2666666666666666,Consumer,Central,-1.4413,0.0,20.092,1,0,0,1,Other,Office Supplies,2016-07-25,2016,2017-11-12,15.833333333333334
LB-16795,449,24,-52.19099999999998,4985.676,0.2375,Home Office,Central,48.405,-849.4393,748.8433,2,1,0,1,Furniture + Office Supplies,Furniture,2014-04-23,2014,2017-07-31,39.833333333333336
LC-16870,450,30,-188.25110000000004,2580.7039999999997,0.24,Consumer,West,-224.49690000000004,166.785,-130.5392,1,0,1,0,Other,Technology,2015-05-03,2015,2017-12-03,31.5
LC-16885,451,23,1288.3469,7663.126,0.1565217391304348,Consumer,West,-152.83079999999998,219.0993,1222.0784,2,0,1,1,Other,Technology,2014-04-25,2014,2017-12-14,44.3
LC-16930,452,14,288.26599999999996,4492.946,0.1714285714285714,Corporate,Central,-31.092,292.952,26.406,2,0,1,1,Other,Technology,2014-02-20,2014,2017-11-19,45.6
LC-16960,453,7,299.48019999999997,3246.626,0.2857142857142857,Home Office,South,285.99719999999996,0.0,13.482999999999997,2,1,0,1,Furniture + Office Supplies,Office Supplies,2015-02-23,2015,2016-10-20,20.166666666666668
LC-17050,454,9,86.77799999999999,2095.064,0.2722222222222222,Consumer,West,193.5746,-118.03920000000001,11.2426,2,1,0,1,Furniture + Office Supplies,Furniture,2014-01-31,2014,2017-11-06,45.833333333333336
LC-17140,455,19,231.12520000000004,2633.582,0.1842105263157894,Consumer,Central,216.80790000000002,134.88680000000002,-120.5695,2,1,1,0,Furniture + Technology,Furniture,2014-09-09,2014,2017-12-17,39.833333333333336
LD-16855,456,1,0.4641,5.304,0.2,Corporate,Central,0.0,0.0,0.4641,1,0,0,1,Other,Office Supplies,2016-06-26,2016,2016-06-26,0.0
LD-17005,457,7,557.1714,1961.934,0.0285714285714285,Consumer,West,52.6836,74.8142,429.67359999999996,3,1,1,1,All Three,Office Supplies,2014-09-29,2014,2016-11-11,25.8
LE-16810,458,9,161.76489999999998,1469.45,0.2555555555555556,Consumer,West,134.8748,52.4752,-25.5851,2,1,1,0,Furniture + Technology,Office Supplies,2014-05-27,2014,2017-12-09,43.06666666666667
LF-17185,459,16,-3583.977,3930.509,0.31875,Consumer,South,54.9567,-26.946,-3611.9877,1,1,0,0,Furniture Only,Technology,2014-07-26,2014,2017-12-08,41.03333333333333
LH-16750,460,3,12.6277,287.426,0.3666666666666667,Consumer,South,0.0,16.9975,-4.3698,1,0,1,0,Other,Office Supplies,2014-09-21,2014,2017-08-01,34.833333333333336
LH-16900,461,15,526.0727,2295.332,0.1266666666666666,Consumer,East,219.381,125.9499,180.74179999999998,3,1,1,1,All Three,Furniture,2014-08-19,2014,2017-12-09,40.266666666666666
LH-17020,462,6,-242.7399,318.239,0.4666666666666666,Consumer,East,-136.52,-26.9955,-79.2244,0,0,0,0,Other,Office Supplies,2014-09-08,2014,2017-05-05,32.333333333333336
LH-17155,463,19,316.5202,1739.689,0.0789473684210526,Consumer,West,80.8402,55.955600000000004,179.7244,3,1,1,1,All Three,Office Supplies,2014-12-12,2014,2016-12-10,24.3
LL-16840,464,12,560.0078,2741.2039999999997,0.0166666666666666,Consumer,East,251.20480000000003,254.7024,54.1006,3,1,1,1,All Three,Furniture,2014-04-29,2014,2017-04-25,36.4
LM-17065,465,7,-44.87799999999999,1346.774,0.0571428571428571,Consumer,East,22.3548,56.7494,-123.98219999999999,2,1,1,0,Furniture + Technology,Technology,2014-06-27,2014,2016-12-04,29.7
LO-17170,466,9,150.1712,644.35,0.2555555555555555,Corporate,West,94.4148,18.0648,37.691599999999994,3,1,1,1,All Three,Office Supplies,2015-02-06,2015,2017-12-28,35.2
LP-17080,467,9,110.7813,756.606,0.1111111111111111,Consumer,West,28.4848,0.0,82.29650000000001,2,1,0,1,Furniture + Office Supplies,Furniture,2014-06-24,2014,2017-11-20,41.5
LP-17095,468,15,338.44539999999995,3653.399,0.1866666666666666,Consumer,South,-12.201,249.2764,101.37,2,0,1,1,Other,Furniture,2016-06-06,2016,2017-12-21,18.766666666666666
LR-16915,469,16,535.4764,5142.892,0.175,Consumer,West,176.6344,286.3543,72.4877,3,1,1,1,All Three,Technology,2014-08-08,2014,2017-12-04,40.46666666666667
LR-17035,470,12,-382.8079,1879.306,0.2749999999999999,Corporate,East,-136.4895,-121.206,-125.1124,0,0,0,0,Other,Office Supplies,2014-09-07,2014,2017-08-20,35.93333333333333
LS-16945,471,14,-318.77369999999996,2845.27,0.3071428571428571,Corporate,East,-297.14939999999996,4.8986,-26.5229,1,0,1,0,Other,Office Supplies,2015-04-25,2015,2017-07-05,26.733333333333334
LS-16975,472,22,262.63669999999996,2988.674,0.2818181818181818,Home Office,West,176.42419999999998,79.932,6.280499999999998,3,1,1,1,All Three,Technology,2014-10-20,2014,2017-12-10,38.233333333333334
LS-17200,473,14,244.197,1010.256,0.2,Corporate,Central,161.56119999999999,0.0,82.6358,2,1,0,1,Furniture + Office Supplies,Furniture,2014-10-18,2014,2017-09-25,35.766666666666666
LS-17230,474,6,39.1952,368.88000000000005,0.1166666666666666,Consumer,East,1.2726000000000006,0.0,37.9226,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-01-06,2014,2015-11-14,22.566666666666666
LS-17245,475,12,348.3584,1008.136,0.0833333333333333,Consumer,Central,40.416,181.7448,126.19760000000001,3,1,1,1,All Three,Technology,2014-10-16,2014,2017-11-26,37.9
LT-16765,476,3,59.036,329.876,0.1333333333333333,Consumer,West,0.0,20.1584,38.8776,2,0,1,1,Other,Office Supplies,2014-09-01,2014,2017-12-04,39.666666666666664
LT-17110,477,14,320.973,2936.252,0.2464285714285714,Consumer,West,47.78380000000001,188.83059999999998,84.3586,3,1,1,1,All Three,Furniture,2014-06-01,2014,2017-11-26,42.46666666666667
LW-16825,478,15,32.5767,2238.061,0.2066666666666666,Corporate,South,-9.3982,-166.88299999999998,208.8579,1,0,0,1,Other,Office Supplies,2014-05-30,2014,2017-10-03,40.733333333333334
LW-16990,479,11,662.8339000000001,3230.308,0.1090909090909091,Corporate,West,361.7373,175.70049999999998,125.3961,3,1,1,1,All Three,Furniture,2016-05-05,2016,2017-11-27,19.033333333333335
LW-17125,480,5,192.6312,1259.04,0.0,Consumer,East,168.6611,18.8937,5.0764,3,1,1,1,All Three,Furniture,2014-09-11,2014,2017-06-08,33.36666666666667
LW-17215,481,15,837.2411,5420.514,0.1666666666666666,Consumer,West,410.4144,194.0553,232.7714,3,1,1,1,All Three,Furniture,2014-09-12,2014,2017-12-09,39.46666666666667
MA-17560,482,34,1240.2266,4299.161,0.0941176470588235,Home Office,Central,53.8338,757.9002,428.49260000000004,3,1,1,1,All Three,Furniture,2014-08-08,2014,2017-10-27,39.2
MA-17995,483,12,280.7822,2453.284,0.0416666666666666,Home Office,East,132.137,4.3624,144.2828,3,1,1,1,All Three,Office Supplies,2014-09-20,2014,2017-06-27,33.7
MB-17305,484,19,212.425,1548.702,0.1736842105263157,Consumer,East,153.9162,-15.4383,73.9471,2,1,0,1,Furniture + Office Supplies,Furniture,2014-08-08,2014,2017-11-12,39.733333333333334
MB-18085,485,10,117.8057,1428.231,0.2,Consumer,East,-26.1792,139.65800000000002,4.326900000000001,2,0,1,1,Other,Office Supplies,2014-01-05,2014,2017-11-16,47.03333333333333
MC-17275,486,13,461.0014,2725.982,0.1307692307692307,Consumer,South,317.5151,0.0,143.4863,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-09-08,2014,2017-10-15,37.766666666666666
MC-17425,487,10,1802.3903,4432.138,0.12,Corporate,South,47.1528,1594.1955,161.042,3,1,1,1,All Three,Technology,2014-05-30,2014,2016-11-26,30.366666666666667
MC-17575,488,11,210.7493,1303.893,0.2909090909090909,Consumer,East,0.0,40.4973,170.252,2,0,1,1,Other,Office Supplies,2014-12-02,2014,2017-12-03,36.56666666666667
MC-17590,489,17,288.98409999999996,2426.067,0.1705882352941176,Corporate,East,-117.20400000000001,320.9484,85.2397,2,0,1,1,Other,Office Supplies,2014-05-20,2014,2017-11-09,42.3
MC-17605,490,18,195.4486,2258.192,0.2222222222222222,Corporate,Central,19.0646,159.73239999999998,16.6516,3,1,1,1,All Three,Technology,2014-03-19,2014,2017-09-09,42.333333333333336
MC-17635,491,8,-247.94350000000003,795.154,0.175,Corporate,Central,0.0,0.7794,-248.72290000000004,1,0,1,0,Other,Office Supplies,2014-11-28,2014,2017-06-24,31.3
MC-17845,492,14,698.4174,3805.714,0.0999999999999999,Consumer,South,157.77519999999998,163.1898,377.4524,3,1,1,1,All Three,Office Supplies,2014-07-05,2014,2017-12-29,42.43333333333333
MC-18100,493,19,-64.1668,2218.98,0.2684210526315789,Consumer,Central,-69.4558,-59.339499999999994,64.62849999999999,1,0,0,1,Other,Technology,2014-06-18,2014,2017-11-19,41.666666666666664
MC-18130,494,11,121.7565,1581.9979999999998,0.0545454545454545,Corporate,South,28.363500000000002,30.2384,63.1546,3,1,1,1,All Three,Office Supplies,2014-09-19,2014,2016-12-26,27.633333333333333
MD-17350,495,17,-241.94999999999996,3766.382,0.3294117647058823,Consumer,South,-210.81779999999998,10.349599999999999,-41.48179999999999,1,0,1,0,Other,Technology,2014-11-05,2014,2017-09-04,34.46666666666667
MD-17860,496,8,-4.040300000000002,1204.91,0.2875,Corporate,Central,-38.8934,0.0,34.8531,1,0,0,1,Other,Furniture,2014-12-02,2014,2017-11-24,36.266666666666666
ME-17320,497,22,1859.4695,10663.728,0.1318181818181818,Home Office,South,750.2579999999999,776.4964,332.71509999999995,3,1,1,1,All Three,Office Supplies,2014-01-06,2014,2017-11-18,47.06666666666667
ME-17725,498,13,77.81280000000001,1908.4532,0.2246153846153846,Consumer,West,32.488200000000006,3.278,42.0466,3,1,1,1,All Three,Office Supplies,2014-07-12,2014,2017-12-02,41.3
ME-18010,499,6,107.3604,1256.944,0.1666666666666666,Corporate,West,77.3828,0.0,29.977600000000002,2,1,0,1,Furniture + Office Supplies,Furniture,2014-07-21,2014,2017-09-29,38.86666666666667
MF-17665,500,8,-341.52650000000006,937.039,0.1374999999999999,Corporate,East,21.3204,0.0,-362.8469,1,1,0,0,Furniture Only,Office Supplies,2014-12-30,2014,2016-11-04,22.5
MF-18250,501,12,456.8608,1758.3,0.0666666666666666,Corporate,West,39.413000000000004,148.491,268.9568,3,1,1,1,All Three,Furniture,2014-09-15,2014,2017-12-23,39.833333333333336
MG-17650,502,14,341.898,3785.276,0.1285714285714286,Home Office,East,10.440000000000001,283.3171,48.1409,3,1,1,1,All Three,Technology,2014-08-09,2014,2017-12-01,40.333333333333336
MG-17680,503,10,25.888599999999972,2350.188,0.225,Home Office,East,-43.484399999999994,61.28979999999999,8.0832,2,0,1,1,Other,Furniture,2014-10-22,2014,2017-09-29,35.766666666666666
MG-17695,504,7,-398.7932,1342.282,0.2571428571428572,Consumer,East,0.0,0.7425,-399.53569999999996,1,0,1,0,Other,Office Supplies,2014-12-26,2014,2016-06-23,18.166666666666668
MG-17875,505,7,-470.7684,1242.833,0.2428571428571428,Home Office,East,-514.6051,0.0,43.83669999999999,1,0,0,1,Other,Office Supplies,2014-02-23,2014,2017-09-05,43.0
MG-17890,506,13,171.7372,776.384,0.1192307692307692,Home Office,East,59.9336,19.4531,92.3505,3,1,1,1,All Three,Furniture,2014-12-29,2014,2017-09-22,33.266666666666666
MG-18145,507,8,-93.603,3061.543,0.1875,Consumer,East,-154.9914,198.86939999999998,-137.481,1,0,1,0,Other,Furniture,2014-03-29,2014,2017-10-07,42.93333333333333
MG-18205,508,2,-1.2453,16.739,0.4499999999999999,Corporate,South,1.848,0.0,-3.0933,1,1,0,0,Furniture Only,Office Supplies,2017-04-10,2017,2017-04-10,0.0
MH-17290,509,13,28.76120000000004,2394.025,0.1884615384615384,Home Office,West,121.8058,-181.265,88.2204,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-04-26,2014,2017-09-02,40.833333333333336
MH-17440,510,9,61.4286,400.016,0.0777777777777777,Corporate,East,0.0,0.0,61.428599999999996,1,0,0,1,Other,Office Supplies,2014-02-04,2014,2016-12-19,34.96666666666667
MH-17455,511,11,484.77330000000006,2456.182,0.1636363636363636,Consumer,South,373.529,-7.2589,118.50319999999999,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-07-11,2014,2017-10-06,39.43333333333333
MH-17620,512,6,122.3612,1252.8,0.2333333333333333,Corporate,West,14.6718,100.24,7.4494000000000025,3,1,1,1,All Three,Furniture,2015-12-05,2015,2017-07-28,20.033333333333335
MH-17785,513,11,238.5614,2203.778,0.0727272727272727,Corporate,East,126.7676,0.0,111.7938,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-05-27,2014,2017-09-23,40.5
MH-18025,514,10,476.9032,2984.948,0.13,Consumer,West,455.6065,0.0,21.296699999999998,2,1,0,1,Furniture + Office Supplies,Furniture,2014-07-08,2014,2017-11-11,40.733333333333334
MH-18115,515,22,170.9746,5503.093,0.1681818181818181,Home Office,East,-130.8624,65.6908,236.1462,2,0,1,1,Other,Technology,2016-08-23,2016,2017-12-25,16.3
MJ-17740,516,15,1054.5529,6320.746,0.2133333333333333,Consumer,West,0.0,474.4755,580.0774,2,0,1,1,Other,Office Supplies,2015-06-09,2015,2017-12-08,30.433333333333334
MK-17905,517,17,-405.3559,2302.368,0.3,Corporate,East,322.9454,4.36,-732.6613,2,1,1,0,Furniture + Technology,Furniture,2014-11-18,2014,2017-12-02,37.0
MK-18160,518,11,227.8338,1031.602,0.0818181818181818,Consumer,South,0.0,-18.585,246.4188,1,0,0,1,Other,Office Supplies,2014-12-19,2014,2017-05-04,28.9
ML-17395,519,20,684.9162,2722.843,0.1725,Corporate,West,60.9618,428.4136,195.5408,3,1,1,1,All Three,Office Supplies,2014-02-14,2014,2017-10-22,44.86666666666667
ML-17410,520,15,-76.17550000000003,2921.5,0.1666666666666666,Consumer,East,-510.00710000000004,248.4412,185.3904,2,0,1,1,Other,Office Supplies,2014-11-14,2014,2017-11-06,36.266666666666666
ML-17755,521,13,409.5112,2071.914,0.1076923076923077,Home Office,South,153.1548,76.6395,179.7169,3,1,1,1,All Three,Office Supplies,2016-08-04,2016,2017-12-01,16.133333333333333
ML-18040,522,4,138.7162,742.082,0.25,Corporate,West,23.1192,95.2,20.397000000000002,3,1,1,1,All Three,Furniture,2017-03-26,2017,2017-10-12,6.666666666666667
ML-18265,523,3,42.6648,162.232,0.0666666666666666,Consumer,West,0.0,41.5092,1.1556,2,0,1,1,Other,Office Supplies,2015-05-31,2015,2017-09-21,28.133333333333333
MM-17260,524,6,178.402,1314.023,0.1333333333333333,Consumer,East,114.03249999999998,0.0,64.3695,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-05-28,2014,2017-07-15,38.13333333333333
MM-17920,525,16,82.12499999999997,3794.08,0.18125,Consumer,West,53.601200000000006,37.028000000000006,-8.504199999999994,2,1,1,0,Furniture + Technology,Office Supplies,2014-01-13,2014,2017-12-23,48.0
MM-18055,526,19,-520.3443,2749.881,0.2105263157894736,Consumer,West,-730.9481,109.3624,101.2414,2,0,1,1,Other,Office Supplies,2014-04-11,2014,2017-10-30,43.266666666666666
MM-18280,527,12,58.8916,775.414,0.1416666666666666,Corporate,Central,-18.8976,36.3972,41.392,2,0,1,1,Other,Office Supplies,2014-01-20,2014,2017-10-06,45.166666666666664
MN-17935,528,10,290.8227,2477.946,0.26,Consumer,Central,37.884,307.7841,-54.845400000000005,2,1,1,0,Furniture + Technology,Office Supplies,2014-02-16,2014,2017-11-26,45.96666666666667
MO-17500,529,5,59.357699999999994,922.487,0.22,Consumer,East,22.750500000000002,11.151,25.4562,3,1,1,1,All Three,Office Supplies,2014-11-28,2014,2017-10-19,35.2
MO-17800,530,11,169.34369999999998,1687.0269999999998,0.1636363636363636,Home Office,East,81.5109,5.5,82.33279999999999,3,1,1,1,All Three,Office Supplies,2015-09-17,2015,2017-09-17,24.366666666666667
MO-17950,531,4,-82.0074,154.288,0.35,Consumer,Central,0.0,-1.5274,-80.48,0,0,0,0,Other,Office Supplies,2015-04-02,2015,2017-07-03,27.433333333333334
MP-17470,532,14,600.2873,3206.132,0.1214285714285714,Home Office,East,240.7946,108.2732,251.21949999999998,3,1,1,1,All Three,Technology,2014-03-30,2014,2016-01-11,21.733333333333334
MP-17965,533,20,638.1563,3983.642,0.255,Corporate,East,231.6702,331.0324,75.4537,3,1,1,1,All Three,Office Supplies,2015-04-18,2015,2017-10-19,30.5
MP-18175,534,19,226.4529,5087.92,0.1552631578947368,Home Office,West,-234.44989999999999,229.9908,230.912,2,0,1,1,Other,Furniture,2014-03-28,2014,2017-12-14,45.233333333333334
MR-17545,535,6,162.9363,639.178,0.2,Home Office,East,21.112,100.9113,40.913000000000004,3,1,1,1,All Three,Office Supplies,2014-09-03,2014,2017-08-27,36.3
MS-17365,536,24,844.9354999999998,7443.69,0.1604166666666666,Consumer,Central,487.7342,574.6482,-217.44690000000003,2,1,1,0,Furniture + Technology,Office Supplies,2014-09-09,2014,2017-04-01,31.166666666666668
MS-17530,537,7,84.0268,475.6559999999999,0.1571428571428571,Consumer,West,89.3052,-2.0774,-3.2010000000000005,1,1,0,0,Furniture Only,Furniture,2014-11-04,2014,2016-10-22,23.933333333333334
MS-17710,538,15,247.4348,1613.402,0.22,Consumer,West,-71.85910000000001,-1.1527999999999992,320.44669999999996,1,0,0,1,Other,Furniture,2014-03-24,2014,2016-11-12,32.13333333333333
MS-17770,539,19,280.85839999999996,3144.678,0.0999999999999999,Consumer,East,-39.9528,125.1473,195.6639,2,0,1,1,Other,Office Supplies,2014-07-04,2014,2017-08-31,38.46666666666667
MS-17830,540,5,19.431199999999997,370.348,0.18,Consumer,Central,4.834,9.75,4.8472,3,1,1,1,All Three,Office Supplies,2014-01-09,2014,2016-10-04,33.3
MS-17980,541,11,55.226,855.116,0.1727272727272727,Corporate,Central,-3.4380000000000006,-19.7194,78.3834,1,0,0,1,Other,Office Supplies,2014-06-30,2014,2017-12-04,41.766666666666666
MT-17815,542,10,509.0068,2890.139,0.1299999999999999,Consumer,West,388.8128,74.975,45.219,3,1,1,1,All Three,Office Supplies,2015-11-06,2015,2017-11-11,24.533333333333335
MT-18070,543,11,-23.676300000000005,1319.4498,0.2427272727272727,Home Office,West,-127.4762,17.4975,86.3024,2,0,1,1,Other,Office Supplies,2014-09-25,2014,2017-06-10,32.96666666666667
MV-17485,544,15,189.0258,1560.05,0.24,Consumer,South,110.3732,0.0,78.65259999999999,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-01-20,2014,2017-12-03,47.1
MV-18190,545,11,273.8582,1734.574,0.0863636363636363,Consumer,East,14.098,102.38,157.3802,3,1,1,1,All Three,Office Supplies,2014-01-30,2014,2017-12-11,47.03333333333333
MW-18220,546,14,1238.422,5341.900000000001,0.0785714285714285,Consumer,East,130.3764,1001.1018,106.94380000000001,3,1,1,1,All Three,Technology,2014-08-25,2014,2017-12-13,40.2
MW-18235,547,3,1665.516,5253.876,0.0666666666666666,Corporate,South,0.0,389.0289,1276.4871,2,0,1,1,Other,Office Supplies,2014-05-21,2014,2017-11-16,42.5
MY-17380,548,13,319.1211,2254.285,0.3076923076923077,Corporate,West,225.23399999999998,67.5516,26.3355,3,1,1,1,All Three,Office Supplies,2015-10-26,2015,2017-12-01,25.566666666666666
MY-18295,549,21,-371.7111,4152.696,0.2438095238095238,Corporate,Central,-311.4854,-186.9156,126.68990000000001,1,0,0,1,Other,Office Supplies,2014-04-28,2014,2017-10-20,42.36666666666667
MZ-17335,550,6,85.01910000000001,593.606,0.0666666666666666,Home Office,West,9.5571,66.9546,8.5074,3,1,1,1,All Three,Office Supplies,2015-11-08,2015,2017-11-30,25.1
MZ-17515,551,10,787.7503,2564.906,0.2799999999999999,Corporate,West,-9.0944,15.3195,781.5252,2,0,1,1,Other,Office Supplies,2014-04-04,2014,2017-03-23,36.13333333333333
NB-18580,552,2,24.7888,273.87199999999996,0.1,Corporate,East,10.3936,0.0,14.3952,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-09-26,2014,2014-10-22,0.8666666666666667
NB-18655,553,17,117.6429,1972.599,0.1735294117647059,Corporate,Central,-202.4982,41.5773,278.5638,2,0,1,1,Other,Office Supplies,2014-12-05,2014,2017-12-11,36.733333333333334
NC-18340,554,17,580.3075,2461.404,0.0411764705882353,Consumer,Central,0.0,221.92299999999997,358.3845,2,0,1,1,Other,Office Supplies,2014-03-30,2014,2017-05-20,38.233333333333334
NC-18415,555,14,-2204.8072,2218.99,0.2642857142857143,Consumer,South,-36.1406,5.9598,-2174.6264,1,0,1,0,Other,Office Supplies,2014-05-03,2014,2017-11-19,43.2
NC-18535,556,15,1314.758,8241.739,0.1366666666666666,Corporate,Central,230.24560000000002,480.0156,604.4968,3,1,1,1,All Three,Office Supplies,2014-07-23,2014,2017-12-24,41.666666666666664
NC-18625,557,9,-359.02099999999996,1821.742,0.2444444444444444,Corporate,West,-461.2,14.7489,87.43010000000001,2,0,1,1,Other,Office Supplies,2014-10-29,2014,2017-06-09,31.8
ND-18370,558,18,353.64549999999997,4326.139,0.2111111111111111,Consumer,South,409.19039999999995,27.2218,-82.7667,2,1,1,0,Furniture + Technology,Furniture,2014-01-13,2014,2017-12-03,47.333333333333336
ND-18460,559,8,443.3368,2893.455,0.0875,Corporate,South,-45.8273,84.0541,405.11,2,0,1,1,Other,Technology,2014-02-06,2014,2017-06-30,41.333333333333336
NF-18385,560,14,-1695.9714,8322.826,0.25,Consumer,South,211.7178,-1946.2232,38.534,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-02-11,2014,2017-10-12,44.63333333333333
NF-18475,561,4,85.92779999999999,377.162,0.25,Home Office,Central,0.0,72.8946,13.033199999999997,2,0,1,1,Other,Office Supplies,2014-03-14,2014,2016-07-23,28.733333333333334
NF-18595,562,12,388.2131,2031.472,0.1166666666666666,Home Office,East,257.0314,0.0,131.1817,2,1,0,1,Furniture + Office Supplies,Furniture,2014-04-19,2014,2017-09-07,41.233333333333334
NG-18355,563,16,313.63349999999997,1869.58,0.0875,Corporate,East,46.6092,-74.3565,341.38079999999997,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-11-24,2014,2017-11-12,36.13333333333333
NG-18430,564,9,217.0893,1395.938,0.1111111111111111,Consumer,East,0.0,134.3888,82.7005,2,0,1,1,Other,Office Supplies,2014-11-24,2014,2017-11-12,36.13333333333333
NH-18610,565,11,760.1666,2673.29,0.0545454545454545,Corporate,Central,151.0236,100.34100000000001,508.802,3,1,1,1,All Three,Technology,2014-03-02,2014,2017-06-24,40.333333333333336
NK-18490,566,11,121.2177,572.048,0.1272727272727273,Home Office,West,0.0,0.4356,120.7821,2,0,1,1,Other,Office Supplies,2015-05-28,2015,2017-10-21,29.233333333333334
NL-18310,567,10,343.6381,1418.09,0.06,Home Office,West,15.096599999999999,8.2782,320.26329999999996,3,1,1,1,All Three,Technology,2014-10-31,2014,2017-11-02,36.6
NM-18445,568,14,2751.6848999999997,6459.344,0.0428571428571428,Home Office,East,51.7652,2345.5986,354.3211,3,1,1,1,All Three,Furniture,2014-02-08,2014,2017-07-23,42.03333333333333
NM-18520,569,15,788.9525000000001,2161.979,0.26,Consumer,West,23.748899999999992,748.033,17.1706,3,1,1,1,All Three,Office Supplies,2015-09-08,2015,2017-04-30,20.0
NP-18325,570,21,1208.889,5529.62,0.0571428571428571,Consumer,South,-26.321999999999996,544.1135,691.0975000000001,2,0,1,1,Other,Technology,2014-05-13,2014,2017-12-05,43.4
NP-18670,571,10,514.6002,3908.402,0.02,Consumer,Central,146.7004,325.52,42.3798,3,1,1,1,All Three,Technology,2015-02-27,2015,2017-11-02,32.63333333333333
NP-18685,572,7,514.5017,1228.698,0.1857142857142857,Home Office,East,4.8609,449.991,59.6498,3,1,1,1,All Three,Office Supplies,2014-03-07,2014,2016-11-19,32.93333333333333
NP-18700,573,13,631.2282,7903.1825,0.1961538461538461,Consumer,West,176.76140000000004,117.55839999999999,336.90840000000003,3,1,1,1,All Three,Office Supplies,2014-09-05,2014,2017-08-14,35.8
NR-18550,574,13,-25.14879999999997,2367.277,0.223076923076923,Consumer,Central,-307.6945,43.6811,238.86460000000002,2,0,1,1,Other,Furniture,2014-06-07,2014,2017-06-03,36.4
NS-18505,575,15,-12.303999999999997,2575.863,0.2066666666666666,Consumer,Central,-47.4797,-102.8942,138.0699,1,0,0,1,Other,Office Supplies,2016-11-24,2016,2017-12-24,13.166666666666666
NS-18640,576,26,-234.7714,2964.823,0.2153846153846153,Corporate,Central,-324.255,138.6807,-49.1971,1,0,1,0,Other,Furniture,2014-06-25,2014,2017-07-09,37.0
NW-18400,577,22,1023.123,7234.014,0.2136363636363636,Consumer,West,600.2764,531.6229999999999,-108.77640000000002,2,1,1,0,Furniture + Technology,Technology,2014-06-21,2014,2017-07-11,37.2
